city|city_latitude|city_longitude|forecast_28-09-2021|forecast_29-09-2021|forecast_30-09-2021|forecast_01-10-2021|forecast_02-10-2021|forecast_03-10-2021|forecast_04-10-2021|mean_tmax|mean_tmin|mean_proba_rain|mean_proba_wind_more_70|is_good_weather|hotel_name|hotel_rating|hotel_price|hotel_text|hotel_address|hotel_lat|hotel_long
Bormes-les-Mimosas|43.1623|6.3496|{'t_max': 25, 't_min': 21, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 26, 't_min': 17, 'proba_rain': 10, 'proba_wind_more_70': 10}|{'t_max': 24, 't_min': 16, 'proba_rain': 30, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 18, 'proba_rain': 30, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 17, 'proba_rain': 40, 'proba_wind_more_70': 0}|{'t_max': 22, 't_min': 17, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 22, 't_min': 17, 'proba_rain': 60, 'proba_wind_more_70': 10}|23.57142857142857|17.571428571428573|32.857142857142854|4.285714285714286|True|Hotel Restaurant Bellevue|7.7|83|Situe dans le centre ville de Bormes les Mimosas l Hotel Restaurant Bellevue possede un restaurant servant des produits frais et locaux un bar et une terrasse se trouvant en face de l etablissement Des chambres pour personnes a mobilite reduite sont disponibles Toutes les chambres non fumeurs sont climatisees et equipees d une television a ecran plat d un coffre fort et d une connexion Wi Fi gratuite Les salles de bains privatives sont pourvues d une douche de toilettes et d un seche cheveux |14 place Gambetta, 83230 Bormes-les-Mimosas, France|43.15187759|6.34313598
Bormes-les-Mimosas|43.1623|6.3496|{'t_max': 25, 't_min': 21, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 26, 't_min': 17, 'proba_rain': 10, 'proba_wind_more_70': 10}|{'t_max': 24, 't_min': 16, 'proba_rain': 30, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 18, 'proba_rain': 30, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 17, 'proba_rain': 40, 'proba_wind_more_70': 0}|{'t_max': 22, 't_min': 17, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 22, 't_min': 17, 'proba_rain': 60, 'proba_wind_more_70': 10}|23.57142857142857|17.571428571428573|32.857142857142854|4.285714285714286|True|Hostellerie du Cigalou - Les Collectionneurs|8.0|113|Vous pouvez beneficier d une reduction Genius dans l etablissement Hostellerie du Cigalou Les Collectionneurs pour economiser Cet hotel 3 etoiles est situe dans le village medieval de Bormes les Mimosas a seulement 25 minutes de route de Toulon Dote d une piscine exterieure entouree de mimosas il dispose de chambres presentant chacune leur propre decoration |Place Gambetta, 83230 Bormes-les-Mimosas, France|43.1519579|6.3432835
Bormes-les-Mimosas|43.1623|6.3496|{'t_max': 25, 't_min': 21, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 26, 't_min': 17, 'proba_rain': 10, 'proba_wind_more_70': 10}|{'t_max': 24, 't_min': 16, 'proba_rain': 30, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 18, 'proba_rain': 30, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 17, 'proba_rain': 40, 'proba_wind_more_70': 0}|{'t_max': 22, 't_min': 17, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 22, 't_min': 17, 'proba_rain': 60, 'proba_wind_more_70': 10}|23.57142857142857|17.571428571428573|32.857142857142854|4.285714285714286|True|Hôtel Les Mimosas|7.6|65|Vous pouvez beneficier d une reduction Genius dans l etablissement Hotel Les Mimosas pour economiser L Hotel Les Mimosas vous accueille au milieu des champs verdoyants a seulement 5 km du village de Bormes les Mimosas Il possede une piscine exterieure ouverte en saison |5714 Avenue Lou Mistraou, La Verrerie, 83230 Bormes-les-Mimosas, France|43.14918793|6.30026087
Bormes-les-Mimosas|43.1623|6.3496|{'t_max': 25, 't_min': 21, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 26, 't_min': 17, 'proba_rain': 10, 'proba_wind_more_70': 10}|{'t_max': 24, 't_min': 16, 'proba_rain': 30, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 18, 'proba_rain': 30, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 17, 'proba_rain': 40, 'proba_wind_more_70': 0}|{'t_max': 22, 't_min': 17, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 22, 't_min': 17, 'proba_rain': 60, 'proba_wind_more_70': 10}|23.57142857142857|17.571428571428573|32.857142857142854|4.285714285714286|True|Le Domaine Du Mirage|8.5|171|Offrant une vue sur la mer l hotel Le Domaine Du Mirage se trouve a 2 km de la foret des Maures Vous pourrez profiter de chambres climatisees d un restaurant ouvert en ete et d une piscine Vous pourrez profiter gratuitement d une connexion Wi Fi et d un parking sur place Les chambres du Domaine Du Mirage sont equipees d un telephone d une television et d une salle de bains privative Tous les logements beneficient d un balcon et sont accessibles par ascenseur |38, Rue De La Vue Des Iles, 83230 Bormes-les-Mimosas, France|43.14456855|6.35168418
Bormes-les-Mimosas|43.1623|6.3496|{'t_max': 25, 't_min': 21, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 26, 't_min': 17, 'proba_rain': 10, 'proba_wind_more_70': 10}|{'t_max': 24, 't_min': 16, 'proba_rain': 30, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 18, 'proba_rain': 30, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 17, 'proba_rain': 40, 'proba_wind_more_70': 0}|{'t_max': 22, 't_min': 17, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 22, 't_min': 17, 'proba_rain': 60, 'proba_wind_more_70': 10}|23.57142857142857|17.571428571428573|32.857142857142854|4.285714285714286|True|Beau T2 2* rénové,climatisé centre de la Favière|8.2|62|Situe a Bormes les Mimosas a moins de 1 km de la Grande Plage et a 400 metres de La Faviere le Beau T2 2 renove climatise centre de la Faviere propose une connexion Wi Fi gratuite une terrasse et la climatisation Cet appartement comprend une chambre une television a ecran plat une cuisine equipee d un micro ondes et de plaques de cuisson un lave linge ainsi qu une salle de bains pourvue d une baignoire ou d une douche |212 Boulevard du front de mer Le Mar y Sol, 83230 Bormes-les-Mimosas, France|43.1238485|6.3598623
Bormes-les-Mimosas|43.1623|6.3496|{'t_max': 25, 't_min': 21, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 26, 't_min': 17, 'proba_rain': 10, 'proba_wind_more_70': 10}|{'t_max': 24, 't_min': 16, 'proba_rain': 30, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 18, 'proba_rain': 30, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 17, 'proba_rain': 40, 'proba_wind_more_70': 0}|{'t_max': 22, 't_min': 17, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 22, 't_min': 17, 'proba_rain': 60, 'proba_wind_more_70': 10}|23.57142857142857|17.571428571428573|32.857142857142854|4.285714285714286|True|Hotel Les Jardins de Bormes|8.6|114|Situe a 4 km de Bormes les Mimosas et a 3 km des plages de l Estagnol l Hotel Les Jardins de Bormes est un etablissement design proposant une terrasse une piscine exterieure et un jacuzzi Vous pourrez profiter de chaises longues et de transats au bord de la piscine Le parking prive sur place est gratuit Les chambres climatisees disposent d une television a ecran plat d une connexion Wi Fi gratuite et d une salle de bains privative avec douche |5478 Avenue Lou Mistraou, 83230 Bormes-les-Mimosas, France|43.14893354|6.30326629
Bormes-les-Mimosas|43.1623|6.3496|{'t_max': 25, 't_min': 21, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 26, 't_min': 17, 'proba_rain': 10, 'proba_wind_more_70': 10}|{'t_max': 24, 't_min': 16, 'proba_rain': 30, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 18, 'proba_rain': 30, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 17, 'proba_rain': 40, 'proba_wind_more_70': 0}|{'t_max': 22, 't_min': 17, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 22, 't_min': 17, 'proba_rain': 60, 'proba_wind_more_70': 10}|23.57142857142857|17.571428571428573|32.857142857142854|4.285714285714286|True|Eden Rose Grand Hotel BW Premier Collection|8.6|228|Dote d un bar d un jardin et d une vue sur la mer l Eden Rose Grand Hotel BW Premier Collection est situe a Bormes les Mimosas a 2 7 km de la Grande Plage Il propose un restaurant une reception ouverte 24h 24 un service d etage et une connexion Wi Fi gratuite dans l ensemble de ses locaux L hotel propose des chambres familiales L hotel sert un petit dejeuner continental |167 Route Du Baguier, 83230 Bormes-les-Mimosas, France|43.152872|6.342654
Bormes-les-Mimosas|43.1623|6.3496|{'t_max': 25, 't_min': 21, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 26, 't_min': 17, 'proba_rain': 10, 'proba_wind_more_70': 10}|{'t_max': 24, 't_min': 16, 'proba_rain': 30, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 18, 'proba_rain': 30, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 17, 'proba_rain': 40, 'proba_wind_more_70': 0}|{'t_max': 22, 't_min': 17, 'proba_rain': 60, 'proba_wind_more_70': 10}|{'t_max': 22, 't_min': 17, 'proba_rain': 60, 'proba_wind_more_70': 10}|23.57142857142857|17.571428571428573|32.857142857142854|4.285714285714286|True|My Little Provence|9.3|359|Situe a Bormes les Mimosas a moins de 1 3 km de la Grande Plage et a 400 metres de La Faviere le My Little Provence propose des hebergements avec une connexion Wi Fi gratuite la climatisation une piscine exterieure ouverte en saison et un jardin Cet etablissement en bord de mer dispose d un acces a une terrasse Cet appartement comprend une chambre une television par satellite a ecran plat une cuisine equipee d un micro ondes et d un refrigerateur un lave linge ainsi qu une salle de bains pourvue d une baignoire ou d une douche Pour plus de commodite l etablissement peut fournir des serviettes et du linge de lit moyennant des frais supplementaires |Bâtiment K Appt 305 834 Chemin de la Mer, 83230 Bormes-les-Mimosas, France|43.12120912|6.35757874
Marseille|43.5361|5.3986|{'t_max': 26, 't_min': 19, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 15, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 14, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.285714285714285|14.857142857142858|28.57142857142857|2.8571428571428568|True|Toyoko INN Marseille Saint Charles|8.0|71|Situe a Marseille a seulement 5 minutes a pied de la gare de Marseille Saint Charles le Toyoko INN Marseille Saint Charles dispose d un jardin et d une connexion Wi Fi gratuite L etablissement est facilement accessible depuis l autoroute A7 Un parking securise est disponible mais les places de stationnement sont limitees et ne peuvent pas etre reservees a l avance Les chambres sont equipees de la climatisation d une television a ecran plat d un bureau et d une salle de bains privative avec baignoire |25 Avenue du General Leclerc, 13003 Marseille, France|43.304229|5.376624
Marseille|43.5361|5.3986|{'t_max': 26, 't_min': 19, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 15, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 14, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.285714285714285|14.857142857142858|28.57142857142857|2.8571428571428568|True|The People Hostel - Marseille|8.4|85|Beneficiant d un bel emplacement a Marseille l etablissement The People Hostel Marseille propose des chambres climatisees un bar une connexion Wi Fi gratuite et un salon commun Dote d une terrasse cet etablissement se trouve a proximite du centre commercial Les Terrasses du Port de la rue Saint Ferreol et du musee des civilisations de l Europe et de la Mediterranee L etablissement est situe dans le quartier du Vieux Port La Canebiere et de Notre Dame de La basilique de la Garde se trouve a 5 km Le linge de lit est fourni |7 rue Jean-Marc Cathala, 13001 Marseille, France|43.301105|5.371282
Marseille|43.5361|5.3986|{'t_max': 26, 't_min': 19, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 15, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 14, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.285714285714285|14.857142857142858|28.57142857142857|2.8571428571428568|True|Hôtel Life Marseille VP - Vieux Port|8.2|100|Vous pouvez beneficier d une reduction Genius dans l etablissement Hotel Life Marseille VP Vieux Port pour economiser L Hotel Life Marseille VP Vieux Port occupe un batiment en pierre du XVIIIe siecle situe en face du Vieux Port dans le centre ville de Marseille Il offre une vue panoramique sur le port et propose des chambres avec connexion Wi Fi gratuite La reception et le 1er etage sont uniquement accessibles par un escalier tandis que les autres etages sont desservis par un ascenseur |35 Quai Des Belges, 13001 Marseille, France|43.29443608|5.37478209
Marseille|43.5361|5.3986|{'t_max': 26, 't_min': 19, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 15, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 14, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.285714285714285|14.857142857142858|28.57142857142857|2.8571428571428568|True|Montempô Marseille Centre Dôme|7.4|62|Situe a Marseille le Montempo Marseille Centre Dome vous accueille a 3 1 km de la rue Saint Ferreol et a 3 2 km du centre commercial Les Terrasses du Port Un parking prive est disponible sur place et vous profiterez d une connexion Wi Fi gratuite dans l ensemble des locaux Tous les logements disposent d une television a ecran plat d une salle de bains privative et d une kitchenette entierement equipee |5 impasse Madeleine Simon, 13004 Marseille, France|43.31371049|5.40388192
Marseille|43.5361|5.3986|{'t_max': 26, 't_min': 19, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 15, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 14, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.285714285714285|14.857142857142858|28.57142857142857|2.8571428571428568|True|Hôtel Beauséjour|6.9|71|L Hotel Beausejour est situe dans le centre de Marseille a seulement 400 metres du Vieux Port Il propose une connexion Wi Fi gratuite dans l ensemble des locaux Accessibles par un escalier les chambres comprennent un ventilateur et une television par cable Leur salle de bains privative est pourvue d une douche |13 Rue Saint Saens, 13001 Marseille, France|43.29368108|5.37480759
Marseille|43.5361|5.3986|{'t_max': 26, 't_min': 19, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 15, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 14, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.285714285714285|14.857142857142858|28.57142857142857|2.8571428571428568|True|Holiday Inn Express Marseille Saint Charles, an IHG Hotel|8.3|117|L Holiday Inn Express Marseille Saint Charles se situe en face de la gare dans le centre ville de Marseille a 10 minutes de marche du Vieux Port Il propose des chambres avec salle de bains privative et connexion Wi Fi gratuite Affichant une decoration moderne toutes les chambres insonorisees comprennent la climatisation et une television par satellite a ecran plat |15 Boulevard Maurice Bourdet, 13001 Marseille, France|43.30272424|5.37933044
Marseille|43.5361|5.3986|{'t_max': 26, 't_min': 19, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 15, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 14, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.285714285714285|14.857142857142858|28.57142857142857|2.8571428571428568|True|Montempô Apparthôtel Marseille Centre Euromed|7.0|54|Le Montempo Marseille Centre Euromed propose des hebergements a Marseille a 3 km du Vieux Port et a 9 km du stade Velodrome Vous pourrez profiter gratuitement d une connexion Wi Fi dans l ensemble de l etablissement et un parking prive est disponible sur demande Tous les logements disposent d une television a ecran plat ainsi que d une kitchenette equipee d un micro ondes et d un refrigerateur Leur salle de bains privative est pourvue d une douche Le linge de lit et les serviettes de toilette sont fournis |17 Rue René Cassin, 13003 Marseille, France|43.31580003|5.37297461
Marseille|43.5361|5.3986|{'t_max': 26, 't_min': 19, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 15, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 14, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.285714285714285|14.857142857142858|28.57142857142857|2.8571428571428568|True|ibis Marseille Bonneveine Calanques Plages|7.4|85|Situe a 100 metres du musee d art contemporain de Marseille l ibis Marseille Bonneveine Calanques Plages se trouve a 1 km de la plage de Pointe Rouge et du parc Borely ainsi qu a 4 km du centre de Marseille L hotel met gratuitement a votre disposition une piscine exterieure ouverte en saison et une connexion Wi Fi Toutes les chambres modernes comprennent la climatisation une television par satellite a ecran plat avec les chaines du bouquet TNT un reveil une armoire un bureau et une salle de bains privative avec seche cheveux |Avenue Elsa Triollet, 13008 Marseille, France|43.24734785|5.38996271
Marseille|43.5361|5.3986|{'t_max': 26, 't_min': 19, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 15, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 14, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.285714285714285|14.857142857142858|28.57142857142857|2.8571428571428568|True|Hôtel Le Mistral|8.0|98|Situe a seulement 50 metres de la plage de la Pointe Rouge cet hotel 2 etoiles se trouve a 10 minutes de route du stade Velodrome Il met gratuitement a votre disposition une connexion Wi Fi et des journaux a seulement 20 minutes du centre ville Toutes les chambres de l Hotel Le Mistral sont decorees differemment et disposent d une television a ecran LCD ainsi que d un bureau Elles sont climatisees et certaines incluent une salle de bains privative avec articles de toilette gratuits |8, Avenue des Goumiers, 13008 Marseille, France|43.24782075|5.37490815
Marseille|43.5361|5.3986|{'t_max': 26, 't_min': 19, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 15, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 14, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.285714285714285|14.857142857142858|28.57142857142857|2.8571428571428568|True|ibis Styles Marseille Gare Saint-Charles|8.0|101|L hotel ibis Styles Marseille Gare Saint Charles vous accueille a Marseille en face de la gare SNCF St Charles et a 8 minutes a pied du Vieux Port Vous beneficierez d une connexion Wi Fi gratuite Le Palais des Congres le parc des expositions et le stade Velodrome sont egalement accessibles en 8 minutes de metro Les chambres ont ete renovees en janvier 2018 Elles sont decorees dans un style contemporain et disposent d une television par satellite a ecran LCD Accessible par un ascenseur chacune dispose de la climatisation et d une salle de bains privative avec douche Certaines sont adaptees aux personnes a mobilite reduite |28 boulevard d'Athènes, 13001 Marseille, France|43.30102178|5.38060784
Aix-en-Provence|43.5361|5.3986|{'t_max': 26, 't_min': 19, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 15, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 14, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.285714285714285|14.857142857142858|28.57142857142857|2.8571428571428568|True|Campanile Aix-en-Provence Sud - Pont de l'Arc|7.5|68|Situe a Aix en Provence a 3 km du centre historique et du cours Mirabeau le Campanile Aix en Provence Sud Pont de l Arc propose des chambres climatisees avec une connexion Wi Fi gratuite ainsi qu un bar restaurant sur place Les chambres modernes sont equipees d une television a ecran plat et d un plateau bouilloire |1 Rue Jean Andreani, 13090 Aix-en-Provence, France|43.51191632|5.43665394
Aix-en-Provence|43.5361|5.3986|{'t_max': 26, 't_min': 19, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 15, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 14, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.285714285714285|14.857142857142858|28.57142857142857|2.8571428571428568|True|Hôtel Vendôme|8.0|89|Situe a deux pas du centre historique d Aix en Provence et du magnifique Pavillon de Vendome cet hotel propose des chambres insonorisees climatisees et equipees d une television a ecran plat avec chaines satellite Elles s ouvrent sur une cour Toutes les chambres de l Hotel Vendome comportent une salle de bains privative avec peignoirs Elles disposent egalement d un bureau et d un telephone une connexion Wi Fi est disponible gratuitement dans l ensemble de l etablissement |10, Cours des Minimes, 13100 Aix-en-Provence, France|43.52891205|5.43827534
Aix-en-Provence|43.5361|5.3986|{'t_max': 26, 't_min': 19, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 15, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 14, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.285714285714285|14.857142857142858|28.57142857142857|2.8571428571428568|True|Le Concorde|8.1|96|Vous pouvez beneficier d une reduction Genius dans l etablissement Le Concorde pour economiser Le Concorde est idealement situe dans le centre d Aix en Provence a seulement 5 minutes a pied du celebre cours Mirabeau et a proximite du musee Granet Cet etablissement possede un jardin fleuri |66-68 Boulevard Du Roi René, 13100 Aix-en-Provence, France|43.52461222|5.45375437
Aix-en-Provence|43.5361|5.3986|{'t_max': 26, 't_min': 19, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 15, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 14, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.285714285714285|14.857142857142858|28.57142857142857|2.8571428571428568|True|Hôtel Le Mozart|8.6|93|Situe a 500 metres du musee Granet l Hotel Le Mozart propose des chambres climatisees avec connexion Wi Fi gratuite Il est facilement accessible depuis l autoroute A8 a 3 minutes de route Les chambres comprennent une television par satellite a ecran LCD Elles disposent egalement d un telephone et d une salle de bains privative avec baignoire ou douche |49 Cours Gambetta, 13100 Aix-en-Provence, France|43.52191762|5.45787156
Aix-en-Provence|43.5361|5.3986|{'t_max': 26, 't_min': 19, 'proba_rain': 0, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 15, 'proba_rain': 0, 'proba_wind_more_70': 10}|{'t_max': 25, 't_min': 13, 'proba_rain': 10, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 15, 'proba_rain': 20, 'proba_wind_more_70': 0}|{'t_max': 23, 't_min': 14, 'proba_rain': 50, 'proba_wind_more_70': 0}|{'t_max': 24, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 0}|{'t_max': 25, 't_min': 14, 'proba_rain': 60, 'proba_wind_more_70': 10}|24.285714285714285|14.857142857142858|28.57142857142857|2.8571428571428568|True|City Résidence Aix-en-Provence|7.2|54|Vous pouvez beneficier d une reduction Genius dans l etablissement City Residence Aix en Provence pour economiser Situe a 10 minutes en voiture du centre historique l etablissement City Residence Aix en Provence propose des appartements et des studios independants dotes d une television par satellite a ecran plat et offrant une vue sur le jardin Une connexion Wi Fi gratuite est disponible dans tout l hebergement |42 Route de Galice, 13090 Aix-en-Provence, France|43.5285445|5.42601228
